ID,Prediction
2117978.0,50.07573007036748
2170688.0,50.02376244912465
2290746.0,49.793549579139544
2322375.0,49.75719121288149
2258269.0,49.75564402592524
2224565.0,49.72446916448361
2867086.0,49.5687749712658
2190347.0,49.48970843061593
2369125.0,49.39527451050108
2749007.0,49.35531589503784
2298403.0,49.29983994074832
2674348.0,49.236254498139765
2097069.0,49.11259712804998
2139436.0,48.996849419519485
2843192.0,48.77255176799543
2710163.0,48.77012858445939
2308090.0,48.68455832823341
2062928.0,48.653039947991864
2378650.0,48.51329077484952
2507883.0,48.48399836802935
2145945.0,48.467257726615095
2880154.0,48.41719350550205
2522735.0,48.37340420645131
2620032.0,48.37022541526355
2282173.0,48.32944457750393
2901357.0,48.300561475993504
2019921.0,48.2224347717417
2724537.0,48.14019881128554
2853029.0,48.07575582959184
2175280.0,48.0199775427661
2198541.0,47.96894817176131
2144670.0,47.9261091565377
2039480.0,47.89470586907472
2288619.0,47.78008379110103
2752314.0,47.75208825875085
2607301.0,47.57882219121789
2789456.0,47.57290292836287
2795703.0,47.56890639224765
2276354.0,47.547081598956815
2052926.0,47.48954116766914
2585844.0,47.29296647957654
2456260.0,47.27843436544786
2241573.0,47.205103755476394
2990976.0,47.16130350196194
2417130.0,47.130703738597184
2713888.0,47.041624624928566
2300118.0,47.0292060951622
2974550.0,47.028879171917616
2517362.0,46.93031615918132
2201677.0,46.92728442785643
2617517.0,46.865689174782766
2510938.0,46.86079490807717
2198223.0,46.76714561153594
2376001.0,46.71659690013879
2036578.0,46.70825700236919
2454330.0,46.665919423955195
2055022.0,46.60974973900321
2905117.0,46.60633000466276
2521006.0,46.60067417671592
2314905.0,46.557714631204455
2495966.0,46.53077951233026
2583611.0,46.52854323059639
2740783.0,46.4792231464079
2083826.0,46.47240246642814
2767933.0,46.40174107305957
2769940.0,46.39030735447098
2762259.0,46.35654877860786
2402473.0,46.20796291588602
2041459.0,46.204138346110526
2036681.0,45.9838826444308
2748211.0,45.96305782037616
2389150.0,45.95350512665999
2917975.0,45.893934344624434
2359580.0,45.86924596851026
2472855.0,45.86458021935497
2164372.0,45.782126179326994
2996413.0,45.747723442602876
2467198.0,45.7309743501934
2996654.0,45.67389542027512
2185890.0,45.670798411568605
2315622.0,45.63688533087548
2276779.0,45.5927100331823
2103684.0,45.437488278624855
2050719.0,45.38675721829304
2264494.0,45.372258535434426
2078488.0,45.35928736941447
2049012.0,45.33769688797032
2338699.0,45.30043670551936
2476143.0,45.251282991006136
2558210.0,45.24994941508434
2924825.0,45.12941806517416
2634851.0,45.04211144584059
2137770.0,45.02254309937428
2086678.0,45.01521551436809
2830109.0,45.01121822005289
2695975.0,44.899366107331296
2933157.0,44.862841390563894
2670159.0,44.805441528043126
2450055.0,44.789154924028104
2283940.0,44.7833534521282
2324851.0,44.612935496655105
2383038.0,44.49974331148852
2607934.0,44.434510533065676
2651295.0,44.42088205484792
2452346.0,44.3346720101981
2245725.0,44.203193245882424
2894771.0,44.18393643696118
2845499.0,44.161340740678334
2827226.0,44.1128688790704
2710214.0,44.10345220492211
2737171.0,44.08009996703744
2631812.0,44.06759585591583
2574085.0,44.033841001802514
2953182.0,43.972109752162645
2716644.0,43.93962517624459
2235268.0,43.820587051577704
2222185.0,43.73633094428954
2394525.0,43.727710719811405
2170151.0,43.68222705031117
2850958.0,43.66908894672132
2900642.0,43.61242395472353
2348728.0,43.511931829563736
2672458.0,43.461687265934096
2839893.0,43.452240757769765
2009239.0,43.42209469703331
2322586.0,43.40306400161671
2298965.0,43.39833731436915
2636660.0,43.38884922761156
2320231.0,43.324475162858526
2245718.0,43.20675879995928
2525923.0,43.1690135805401
2231396.0,43.153933163791905
2280936.0,43.13249553456449
2199894.0,43.103293795741784
2315401.0,43.03811913721083
2286117.0,43.02032068224732
2206857.0,43.01753516214597
2340656.0,43.015768864487136
2085363.0,42.988882685566345
2962870.0,42.97718634104951
2739156.0,42.96653835343251
2431090.0,42.95498024660221
2893416.0,42.81253849975338
2816802.0,42.8099870672231
2484710.0,42.79911260139303
2712066.0,42.79064114222584
2822215.0,42.762627529373965
2793751.0,42.76231705722976
2902912.0,42.750977742223256
2167584.0,42.73749125962265
2312717.0,42.73482838452942
2785624.0,42.70911570793256
2930932.0,42.702218506574006
2497292.0,42.65684200379691
2096641.0,42.62300491317005
2540563.0,42.6191978763881
2960172.0,42.59727283477801
2651580.0,42.596598896485254
2891284.0,42.5811513787091
2634753.0,42.563118569829015
2211986.0,42.56009554832069
2239537.0,42.55632071195256
2758704.0,42.55012310692715
2657541.0,42.50064099302694
2356784.0,42.48548421050338
2001409.0,42.48512766800907
2763040.0,42.483652954289475
2570450.0,42.472726531145916
2718068.0,42.461153963485536
2175364.0,42.45662513584159
2185533.0,42.453338235411344
2155840.0,42.42191839594917
2367964.0,42.398762749466705
2891331.0,42.39257101300568
2555577.0,42.37831227893443
2649852.0,42.357156902848914
2750825.0,42.34215048848503
2608357.0,42.334755448553615
2770997.0,42.243973285378125
2958076.0,42.237135426747585
2392125.0,42.155250439508706
2280762.0,42.13166252781472
2691146.0,42.09483199203123
2787807.0,42.06760592184713
2350078.0,42.05750168725099
2305074.0,42.04771802392175
2069246.0,42.026596231932054
2893656.0,41.99318779699893
2193972.0,41.9899631327967
2007656.0,41.97978654181524
2128731.0,41.97005198336672
2913277.0,41.95487719855263
2589324.0,41.9306473567585
2505909.0,41.91428314260832
2571528.0,41.84547087385904
2724631.0,41.837390309156966
2021981.0,41.79733112454533
2929866.0,41.7960326239836
2627697.0,41.763218160934066
2097408.0,41.74951396981566
2129327.0,41.72821815268363
2693703.0,41.726187296016974
2430409.0,41.691480412781246
2946280.0,41.69075360509343
2921394.0,41.66358789343726
2515601.0,41.65219174227683
2629542.0,41.594060222123616
2245980.0,41.53129870594622
2606923.0,41.51015449907812
2741908.0,41.48199307426856
2936049.0,41.47993875065749
2480707.0,41.47351143973804
2412550.0,41.46773600665025
2093130.0,41.45134209902808
2822294.0,41.399139910316116
2449898.0,41.35557058754606
2041417.0,41.31878675336141
2128770.0,41.3163790752557
2611140.0,41.3080521791982
2776018.0,41.29956896291161
2999605.0,41.29839132461196
2265586.0,41.29792889771847
2304113.0,41.29259329534627
2935445.0,41.280376742479696
2113155.0,41.27070239152278
2490735.0,41.2522570239985
2723572.0,41.1607193159759
2081585.0,41.119244420794345
2468736.0,41.114064628041106
2801243.0,41.09436896852811
2473559.0,41.06320683001529
2224663.0,41.033022908614555
2165645.0,41.0146647541093
2587097.0,40.89722220739102
2638196.0,40.84895478963041
2182406.0,40.84829846783652
2003954.0,40.84531343392131
2960819.0,40.81934377960518
2374453.0,40.815583398144376
2327711.0,40.77842744314763
2483802.0,40.7697956326815
2952817.0,40.75447891071936
2619361.0,40.74761055566793
2539682.0,40.73752340576289
2442414.0,40.68512587105792
2323348.0,40.68472206101023
2826775.0,40.6612905594932
2358810.0,40.64492373254035
2260941.0,40.62300285267464
2070044.0,40.61369541357268
2078548.0,40.61087056438896
2607240.0,40.597246379121394
2361678.0,40.590430225086756
2963250.0,40.564612463029114
2432126.0,40.54717747242536
2402021.0,40.5394215908593
2510738.0,40.522320229819535
2184418.0,40.49265411358613
2611355.0,40.47325688750213
2841300.0,40.43938942084824
2395127.0,40.422964490866335
2745899.0,40.37965286810052
2988947.0,40.354457705665666
2087462.0,40.35382817682935
2473278.0,40.33187210933362
2312873.0,40.32543090211659
2304735.0,40.31548748246607
2973829.0,40.31256014315136
2222780.0,40.29779896517797
2825983.0,40.27993992164839
2687372.0,40.271318980052634
2053817.0,40.26786016609813
2641056.0,40.25485187884325
2192437.0,40.23142410454477
2608947.0,40.227426340828316
2389634.0,40.21594045194879
2844489.0,40.21017416089892
2792519.0,40.20132959256927
2967770.0,40.168430481921575
2905074.0,40.160411862650484
2722417.0,40.14865541454344
2102131.0,40.13697290858948
2181489.0,40.122447064418196
2116751.0,40.082417281593266
2738598.0,40.07397332422645
2661126.0,40.06048581999829
2101585.0,40.04580386124346
2043440.0,40.041748229268684
2027180.0,40.03673111061455
2068241.0,40.00087726706396
2237109.0,39.99339899129718
2590350.0,39.95869934916964
2178580.0,39.94987563901306
2187182.0,39.9275610176211
2629175.0,39.87460994571101
2078521.0,39.827327746603565
2230439.0,39.80155058403789
2734619.0,39.79510667044563
2388783.0,39.79432078375457
2104769.0,39.77985871044888
2471895.0,39.77405653374371
2567389.0,39.77286920530367
2137025.0,39.77258736907284
2153641.0,39.75125162328966
2894819.0,39.74155904873392
2552786.0,39.739537777170675
2491238.0,39.7302850122542
2563782.0,39.726460145525124
2526615.0,39.67592961647711
2402294.0,39.62696664838469
2605722.0,39.62628596250647
2583639.0,39.58276118227861
2611285.0,39.582521493688034
2173831.0,39.5413189811542
2266932.0,39.512441024941815
2766374.0,39.51108944798621
2833199.0,39.5056441988331
2841335.0,39.504089772442924
2454788.0,39.4791508478064
2263515.0,39.46611259215251
2973086.0,39.45709036956708
2570256.0,39.41663515454004
2696511.0,39.41595388024758
2754812.0,39.3818681677141
2036572.0,39.37486928616554
2668179.0,39.28695797741753
2172673.0,39.28347655190928
2301976.0,39.23724996418863
2547747.0,39.22471303539043
2912534.0,39.206537787867646
2830095.0,39.19408042675706
2265248.0,39.18268099990768
2590620.0,39.18154674237582
2401084.0,39.17165608466295
2946709.0,39.15181864053359
2499235.0,39.11814082923188
2554251.0,39.107824413049755
2007090.0,39.09583914907543
2395959.0,39.08555059177244
2795779.0,39.06464244909791
2495459.0,39.05641038614043
2850948.0,39.04860085053066
2660081.0,39.04222831023163
2771154.0,39.03129943083978
2002476.0,39.019653594095296
2897555.0,39.01431382667703
2133512.0,39.0034628168248
2693710.0,39.0012515047326
2698385.0,38.99585696230199
2731890.0,38.97745672190788
2359392.0,38.973289556525934
2781385.0,38.96780337960687
2263275.0,38.96086704482696
2714510.0,38.958129999043244
2821458.0,38.92892823298768
2105916.0,38.906702160067354
2482930.0,38.88607453574406
2255489.0,38.828867324435855
2511299.0,38.81808996019794
2943170.0,38.81228410182435
2908703.0,38.80835491639636
2188634.0,38.807829019173724
2415975.0,38.792040732446345
2566731.0,38.781466610433945
2075905.0,38.77369395918443
2908116.0,38.745743309578486
2696028.0,38.73244317039722
2070645.0,38.72358527788761
2468385.0,38.720473328703655
2186903.0,38.71071147899951
2957394.0,38.68856122329636
2259520.0,38.67922734501245
2577156.0,38.66795290152123
2256561.0,38.66353742781812
2470692.0,38.65849700352708
2737126.0,38.65754739324396
2203822.0,38.65381147857731
2699959.0,38.62875932494911
2873925.0,38.627011039268695
2979007.0,38.602355872667694
2445425.0,38.59139845838806
2400455.0,38.58908552116908
2572914.0,38.58295496804794
2828696.0,38.5679666915076
2417474.0,38.5630623912618
2242015.0,38.55829885738363
2418500.0,38.54656623360853
2449488.0,38.54132337395414
2029145.0,38.530982100572025
2548580.0,38.527916678701224
2407311.0,38.50737863114681
2417918.0,38.47419769213554
2732835.0,38.44815706577307
2306612.0,38.44367744167289
2320638.0,38.44257096043688
2900320.0,38.43084171605005
2303312.0,38.42861411029575
2625577.0,38.42248853953096
2836960.0,38.42166540070061
2380777.0,38.41863818364334
2295707.0,38.40771103313153
2272527.0,38.40293940727625
2281021.0,38.39398145064775
2032443.0,38.36686012099055
2736144.0,38.362485644004074
2277384.0,38.35925130977245
2780929.0,38.35199566424054
2014195.0,38.346106216476954
2036238.0,38.34089313663805
2209087.0,38.34020359249189
2560937.0,38.317845334377516
2457233.0,38.3050698810417
2200183.0,38.297988567552665
2217710.0,38.29710419550021
2315570.0,38.29572093869697
2675945.0,38.295398671176045
2135509.0,38.291202842722406
2851191.0,38.271407694569085
2413838.0,38.26885013433671
2706049.0,38.26102852676802
2950305.0,38.25272003846906
2616056.0,38.24493866716939
2950748.0,38.24297875375848
2288549.0,38.231285883058696
2781397.0,38.22565123337734
2989407.0,38.2236029214905
2119177.0,38.222798332108376
2425711.0,38.21615302558373
2900542.0,38.212964881252645
2548064.0,38.197633704379164
2762127.0,38.19661096948465
2558481.0,38.17601387462145
2719265.0,38.17224721093822
2270774.0,38.17152719204473
2363811.0,38.168274245654715
2088407.0,38.1625980471255
2481177.0,38.15711787013156
2158353.0,38.151114446635866
2573806.0,38.1412443923998
2877555.0,38.13670282688002
2398956.0,38.12938167781053
2499605.0,38.128918140603076
2745148.0,38.103662362880605
2196256.0,38.09172246649634
2789760.0,38.08090571823872
2718164.0,38.07995524016814
2340805.0,38.078353971611776
2033916.0,38.04888881863651
2076454.0,38.03008383339564
2421871.0,37.99778952582111
2725566.0,37.99059703821147
2115667.0,37.986162422535656
2371479.0,37.964458693402136
2489214.0,37.96354971200982
2934288.0,37.94971192370248
2687647.0,37.94555214879917
2449203.0,37.94448722147957
2240341.0,37.940111100205364
2221375.0,37.916024022327356
2677906.0,37.8987916481602
2236728.0,37.89057654786025
2198038.0,37.887752336901386
2549755.0,37.87784215429513
2168186.0,37.87637268680863
2942041.0,37.875422648852584
2943026.0,37.868895283520644
2423647.0,37.85782064305645
2442857.0,37.82818929537601
2711905.0,37.806436293308046
2384198.0,37.803784702461954
2791347.0,37.80062345538887
2446861.0,37.79085872603907
2517977.0,37.79071433539312
2391725.0,37.790625044098
2451629.0,37.7873183331713
2995643.0,37.782701777548105
2209063.0,37.77852309271349
2884040.0,37.75773736375304
2150795.0,37.754775272469715
2029289.0,37.74018150570417
2738715.0,37.73783766956243
2496107.0,37.73013415740985
2157788.0,37.69560077181922
2235666.0,37.69262841936197
2412586.0,37.65441347940272
2514720.0,37.635871526807044
2196677.0,37.5861850230277
2642454.0,37.56167739915766
2765680.0,37.531254974521865
2525737.0,37.525693441016806
2570481.0,37.52414242779786
2779812.0,37.52273763520892
2396495.0,37.515921840398676
2952761.0,37.512075972664455
2010880.0,37.48631271043552
2073245.0,37.483562641632375
2581142.0,37.47989781014306
2831654.0,37.475524260421786
2269511.0,37.47189488785079
2512201.0,37.46365377672378
2450526.0,37.46108987498396
2560849.0,37.45110997911382
2869918.0,37.449411271847055
2003474.0,37.42056677946871
2822416.0,37.418168745856505
2429614.0,37.403703438384476
2170843.0,37.39187624050676
2110326.0,37.38479956934011
2594894.0,37.37205118749489
2164518.0,37.360348556822665
2341043.0,37.339091044017245
2973761.0,37.33857482237324
2344622.0,37.314399115363585
2032651.0,37.31215261564136
2943665.0,37.296850997050456
2327910.0,37.29611278949015
2778763.0,37.29385360875825
2393713.0,37.291371441573794
2084738.0,37.28848809491695
2270644.0,37.27130135064275
2661750.0,37.25478282986709
2958764.0,37.24074801594074
2840899.0,37.232902913519546
2321565.0,37.20836200972923
2407102.0,37.207873393788866
2196970.0,37.199923751872404
2374010.0,37.19795695232835
2027850.0,37.18343381152547
2506435.0,37.161360963020385
2694266.0,37.155126664398686
2121367.0,37.103653150970516
2480166.0,37.08940224777478
2797587.0,37.07962924925123
2655151.0,37.0724823506124
2893816.0,37.065087095937145
2654724.0,37.064313326236196
2991761.0,37.05882355204254
2643640.0,37.05636925216622
2442011.0,37.054160615225584
2240806.0,37.03260572902508
2225840.0,37.02375201285039
2511755.0,37.00179727519526
2104387.0,36.998639342364655
2912100.0,36.988539901477566
2364901.0,36.98162467678619
2409264.0,36.97698114513872
2515402.0,36.975787075373326
2028266.0,36.97018506502904
2472789.0,36.95968209374655
2488661.0,36.95301561460992
2519303.0,36.94507068078053
2619621.0,36.94016741988135
2184558.0,36.88172512429299
2746833.0,36.86368476644114
2436343.0,36.83672172461792
2226850.0,36.830533340683374
2482722.0,36.808689814254166
2074453.0,36.79549382142842
2085730.0,36.78440768408281
2309368.0,36.77148127382263
2163440.0,36.769257792137566
2053233.0,36.76358064275903
2595244.0,36.75656583186278
2276408.0,36.744225746298824
2192867.0,36.7303925503025
2194053.0,36.72875238327407
2398224.0,36.721591406631106
2780378.0,36.72017434072393
2838987.0,36.71935728520269
2725209.0,36.711301779473615
2362022.0,36.69614138446019
2658567.0,36.67806567476724
2358069.0,36.66428116158444
2813690.0,36.66178412253329
2141210.0,36.65909212055615
2218359.0,36.65873904473938
2416925.0,36.655656607217615
2819589.0,36.64788458632742
2944371.0,36.643675448805524
2889921.0,36.633374266168204
2306664.0,36.63063312258925
2597141.0,36.60770899226682
2489767.0,36.602353698965366
2959943.0,36.591315343621496
2816360.0,36.58644302898918
2624609.0,36.58249885827084
2131465.0,36.58224894080179
2144636.0,36.5764740442697
2806909.0,36.56657207058232
2219090.0,36.55910484701756
2250158.0,36.55790853018841
2657872.0,36.53269713479382
2636960.0,36.528003053429295
2129051.0,36.527936094418294
2946962.0,36.510170177848515
2495059.0,36.498731271456734
2572154.0,36.47876737752759
2130279.0,36.47433413479636
2468375.0,36.46794808148833
2951299.0,36.46122806030115
2883190.0,36.44773116851344
2625987.0,36.44689818867411
2393610.0,36.43702153686331
2671216.0,36.43341165751655
2682382.0,36.431699642928294
2271667.0,36.427464190453776
2885902.0,36.413810956146634
2461782.0,36.40378921756587
2210440.0,36.40008657607356
2068775.0,36.39552359035092
2953922.0,36.387875368664496
2875607.0,36.38132579437196
2063399.0,36.380998329069996
2498691.0,36.35297062627268
2825174.0,36.34512556435884
2441053.0,36.336409244294785
2752894.0,36.33468743109798
2865536.0,36.327371077385195
2492059.0,36.32362949243487
2486737.0,36.32278346590998
2795515.0,36.31375992544494
2178043.0,36.308435000948265
2253891.0,36.307687014994954
2900459.0,36.306007883027775
2886023.0,36.30478078116275
2103784.0,36.28731326087308
2379680.0,36.283138715267185
2641853.0,36.27142035540885
2394292.0,36.23257600174931
2258777.0,36.22485903649692
2134302.0,36.22207056214408
2779821.0,36.2204654532394
2747409.0,36.21999522904217
2855497.0,36.20760718552873
2095109.0,36.20507747168113
2671430.0,36.200178251867044
2052008.0,36.19676982102722
2411614.0,36.196324118666794
2884235.0,36.18977565874249
2252765.0,36.179556963616285
2015359.0,36.17537626043805
2078327.0,36.16542737779629
2252812.0,36.15925693887918
2470574.0,36.1578194497084
2689722.0,36.14848015978094
2127776.0,36.14196360801735
2221205.0,36.14060579979507
2807172.0,36.13405249293423
2578646.0,36.12893550547565
2882326.0,36.12775568685995
2373704.0,36.12467333014824
2945973.0,36.11056704204139
2798485.0,36.106626174443605
2591148.0,36.09938479869051
2958214.0,36.08842172394405
2795829.0,36.08762991405395
2072601.0,36.07903401991089
2209552.0,36.076651941806176
2109608.0,36.06346624879612
2974002.0,36.060683680618624
2721753.0,36.05604928518305
2362849.0,36.05511569242123
2803132.0,36.04763603760893
2529070.0,36.04528225706814
2241894.0,36.03973275253992
2692273.0,36.035188824940676
2614641.0,36.02724919491239
2649745.0,36.02507779506479
2963078.0,36.025044369354006
2676682.0,36.02038505865285
2366269.0,36.019608392379624
2142535.0,36.01732901260936
2664662.0,36.015962323378844
2733052.0,36.01298547574924
2204310.0,36.01021045410352
2806903.0,36.01007403973292
2432785.0,36.00248326740032
2532447.0,36.0013751245907
2020218.0,36.000177118955094
2689034.0,35.991268326841606
2344420.0,35.99018837143344
2343405.0,35.970403430196
2041525.0,35.96872335377283
2962389.0,35.95913719810196
2511874.0,35.958078270707475
2602010.0,35.95309748396268
2133333.0,35.94613779208608
2436779.0,35.94371127807629
2462617.0,35.93895548393387
2725732.0,35.93542427927852
2154176.0,35.93338444630507
2122165.0,35.93177828949874
2030022.0,35.92971019487638
2466910.0,35.92818217331014
2935968.0,35.924909964828885
2333013.0,35.92273778090769
2197965.0,35.91144408113888
2106990.0,35.91139519299544
2950874.0,35.91126065453523
2470751.0,35.906564135343
2140209.0,35.902917237702205
2293009.0,35.90012345100013
2835258.0,35.888802649029294
2190351.0,35.868346233264106
2720733.0,35.86765172518216
2255325.0,35.867195862977056
2755275.0,35.8591437343856
2130969.0,35.85788150435164
2484809.0,35.855606553351215
2539858.0,35.855442738619374
2034349.0,35.8529776210169
2197470.0,35.85272589198438
2363382.0,35.851961238042456
2975519.0,35.85074754619685
2722052.0,35.85031943548589
2266365.0,35.83732115300188
2351423.0,35.83614216353752
2213054.0,35.83609602497647
2017240.0,35.826437675644655
2312576.0,35.82564703556355
2441622.0,35.82423216872279
2546774.0,35.81427946506466
2580111.0,35.80978556161497
2888644.0,35.80169935383623
2029831.0,35.79348365468701
2298600.0,35.79240239894136
2963429.0,35.78622251699443
2384884.0,35.78377130592773
2538055.0,35.77453416003398
2113993.0,35.7658719940635
2806356.0,35.760101320066944
2202241.0,35.75671442957149
2796599.0,35.7561138956781
2884854.0,35.751923071465576
2803830.0,35.73617925504992
2462974.0,35.73537761183562
2705018.0,35.731317361764475
2470236.0,35.720806154425645
2136882.0,35.71828518495267
2235085.0,35.71813966844798
2514836.0,35.708973162146656
2516822.0,35.70032982734122
2550745.0,35.69618641185313
2800487.0,35.69435912520186
2471093.0,35.69063654456606
2619158.0,35.68277713772075
2874828.0,35.682706330382075
2253518.0,35.67725470593808
2469443.0,35.67409736801368
2302035.0,35.669717376529675
2717036.0,35.66831777260583
2039343.0,35.66030129074733
2399889.0,35.64254751920678
2404785.0,35.61721572638001
2580173.0,35.609618762678366
2052278.0,35.60786891579437
2893084.0,35.607766591970545
2308253.0,35.598793466714
2774194.0,35.591060605114194
2763123.0,35.588256362315676
2365986.0,35.576246562541364
