ID,ProbContact,ProbNoContact,AmtContact,AmtNoContact,Uplift
2995322.0,0.7917098445595855,0.1672278736752561,11218.256112319878,11223.206091932056,7004.770912341411
2806314.0,0.7917098445595855,0.1672278736752561,11205.149385051942,11210.099364664122,6996.585997465287
2094131.0,0.5008665511265165,0.2553610503282276,27924.434457489213,27929.38443710139,6854.338234002015
2054566.0,0.7917098445595855,0.3025861264120997,14005.030541761813,14009.980521373993,6848.694816198968
2541353.0,0.7917098445595855,0.3025861264120997,13977.613097846535,13982.563077458715,6835.284294089026
2108746.0,0.7917098445595855,0.3025861264120997,13977.594663156238,13982.544642768416,6835.275277244766
2823737.0,0.7419354838709677,0.2553610503282276,14025.240769356646,14030.190748968824,6823.059550657385
2314477.0,0.7917098445595855,0.182350913478111,11191.182330254967,11196.132309867147,6818.544268998072
2789000.0,0.7419354838709677,0.2553610503282276,14008.73914301198,14013.68912262416,6815.030281166197
2482738.0,0.7419354838709677,0.2553610503282276,13987.645495799792,13992.59547541197,6804.766651722577
2467586.0,0.7419354838709677,0.2553610503282276,13987.477486255086,13992.427465867264,6804.68490257353
2689727.0,0.7419354838709677,0.2553610503282276,13987.07798330934,13992.02796292152,6804.490514654006
2013285.0,0.7419354838709677,0.182350913478111,11320.953952603848,11325.903932216026,6334.128520701159
2267988.0,0.7419354838709677,0.182350913478111,11199.242995989682,11204.19297560186,6266.0209473321165
2269916.0,0.7419354838709677,0.182350913478111,11196.208695764772,11201.15867537695,6264.322999744318
2300950.0,0.7419354838709677,0.182350913478111,11194.43454723474,11199.38452684692,6263.330213601326
2360575.0,0.7419354838709677,0.3025861264120997,14018.281325927595,14023.231305539775,6157.42509806727
2312246.0,0.7419354838709677,0.3025861264120997,14008.246445134248,14013.196424746426,6153.016279638537
2171754.0,0.7419354838709677,0.3025861264120997,14000.840073196036,14005.790052808215,6149.76229488638
2459486.0,0.7419354838709677,0.3025861264120997,13988.850506634652,13993.80048624683,6144.494686521428
2396141.0,0.7419354838709677,0.3025861264120997,13986.537092908042,13991.487072520222,6143.478289687103
2913478.0,0.7917098445595855,0.1672278736752561,9811.007636201904,9815.957615814084,6125.96961045129
2476796.0,0.601078167115903,0.1672278736752561,13967.503582755153,13972.45356236733,6058.97775344633
2706200.0,0.7917098445595855,0.2059957173447537,9801.168175065302,9806.11815467748,5739.662988743106
2070274.0,0.7917098445595855,0.3025861264120997,11202.219974376589,11207.169953988769,5477.7736902164415
2416120.0,0.7917098445595855,0.3025861264120997,11195.356964544417,11200.306944156597,5474.416829329646
2326946.0,0.7419354838709677,0.2553610503282276,11228.783916211329,11233.733895823509,5462.375141411489
2168878.0,0.7419354838709677,0.2553610503282276,11193.31044229784,11198.260421910018,5445.1146559362405
2457551.0,0.4967490247074122,0.2553610503282276,22343.130878947883,22348.08085856006,5392.099072165372
2397885.0,0.7917098445595855,0.1672278736752561,8467.68296002267,8472.632939634848,5287.0875691333285
2298403.0,0.7917098445595855,0.1672278736752561,8445.229769653217,8450.179749265395,5273.065956558771
2153783.0,0.7917098445595855,0.2553610503282276,9823.122929095398,9828.072908707576,5267.356106613852
2476143.0,0.7917098445595855,0.1672278736752561,8410.150718329525,8415.100697941703,5251.1597214513995
2036681.0,0.7917098445595855,0.182350913478111,8415.734979149804,8420.684958761982,5127.300637855721
2021700.0,0.6176203451407811,0.1672278736752561,11213.143572151412,11218.09355176359,5049.48767179376
2300292.0,0.509656652360515,0.2553610503282276,19565.0417406962,19569.99172030837,4974.040036244307
2972807.0,0.7419354838709677,0.3025861264120997,11245.931145237444,11250.881124849624,4939.3948275300745
2401876.0,0.7419354838709677,0.3025861264120997,11239.888715837267,11244.838695449447,4936.740090055617
2460925.0,0.7419354838709677,0.3025861264120997,11220.97377998864,11225.92375960082,4928.429825144146
2867207.0,0.7419354838709677,0.3025861264120997,11204.748677545442,11209.698657157622,4921.301336811022
2606516.0,0.7917098445595855,0.3025861264120997,9860.334734618518,9865.284714230696,4821.425792418744
2501825.0,0.509656652360515,0.1672278736752561,13998.468559084306,14003.418538696484,4792.650717585955
2338231.0,0.509656652360515,0.1672278736752561,13976.983324858656,13981.933304470836,4785.293555070299
2710909.0,0.7419354838709677,0.182350913478111,8431.654910914234,8436.604890526412,4717.321357720784
2211018.0,0.7419354838709677,0.4054895302773061,14010.17782531312,14015.1278049253,4711.66047354642
2036578.0,0.7419354838709677,0.182350913478111,8421.414683700403,8426.364663312583,4711.591084574607
2405137.0,0.601078167115903,0.182350913478111,11200.795785586291,11205.74576519847,4689.175824552323
2996882.0,0.5008665511265165,0.182350913478111,13968.242424080918,13973.192403693096,4448.201009229664
2695975.0,0.7917098445595855,0.1672278736752561,7072.905146715445,7077.855126327624,4416.073971333498
2822215.0,0.7917098445595855,0.1672278736752561,7053.658949803073,7058.608929415251,4404.055068353631
2367964.0,0.7917098445595855,0.1672278736752561,7050.730875310449,7055.680854922627,4402.226538623582
2473559.0,0.7917098445595855,0.1672278736752561,7039.28704957064,7044.237029182818,4395.080075771129
2078548.0,0.7917098445595855,0.1672278736752561,7034.795473833671,7039.74545344585,4392.27516770253
2388783.0,0.7917098445595855,0.1672278736752561,7027.508220386008,7032.458199998187,4387.7244093072
2890966.0,0.7419354838709677,0.3025861264120997,9828.25117362298,9833.20115323516,4316.538042918954
2212203.0,0.7419354838709677,0.3025861264120997,9819.74496060006,9824.69494021224,4312.800843692925
2057890.0,0.7419354838709677,0.3025861264120997,9818.52508137994,9823.47506099212,4312.264890541388
2867440.0,0.7419354838709677,0.3025861264120997,9817.088423850126,9822.038403462306,4311.633695978776
2366484.0,0.7419354838709677,0.3025861264120997,9809.04222751823,9813.992207130408,4308.098604790371
2634753.0,0.7917098445595855,0.182350913478111,7051.888234762746,7056.838214374925,4296.228443537074
2255489.0,0.7917098445595855,0.182350913478111,7018.895159741955,7023.845139354134,4276.123818609314
2117978.0,0.601078167115903,0.1672278736752561,9786.825350108316,9791.775329720496,4245.189275431574
2360005.0,0.5008665511265165,0.2553610503282276,16776.637556462498,16781.587536074676,4117.492773017838
2521006.0,0.7917098445595855,0.2059957173447537,7022.55689470929,7027.506874321468,4112.1911078000985
2461417.0,0.7419354838709677,0.2553610503282276,8429.716667169672,8434.66664678185,4100.4205802610095
2170688.0,0.601078167115903,0.182350913478111,9785.65777787664,9790.60775748882,4096.618973065605
2118124.0,0.7419354838709677,0.182350913478111,7121.68453131181,7126.634510923989,3984.2821456235943
2041417.0,0.7419354838709677,0.182350913478111,7040.227315401807,7045.177295013985,3938.699944453196
2113155.0,0.7419354838709677,0.182350913478111,7039.750385684813,7044.7003652969925,3938.4330619424054
2068241.0,0.7419354838709677,0.182350913478111,7028.559336550598,7033.509316162777,3932.1707235203894
2483802.0,0.7419354838709677,0.182350913478111,7025.888907843054,7030.838887455233,3930.676392819314
2499235.0,0.7419354838709677,0.182350913478111,7020.961113574641,7025.91109318682,3927.9188751806396
2762259.0,0.7917098445595855,0.2553610503282276,7052.613287793414,7057.563267405593,3781.396601095181
2951146.0,0.7419354838709677,0.3025861264120997,8464.59342242661,8469.543402038787,3717.4158861370242
2244721.0,0.7419354838709677,0.3025861264120997,8439.172794291657,8444.122773903835,3706.247349499731
2225070.0,0.7419354838709677,0.3025861264120997,8422.933142797556,8427.883122409734,3699.112469050442
2109776.0,0.509656652360515,0.182350913478111,11175.730690496292,11180.680670108472,3656.97815789967
2311970.0,0.5008665511265165,0.182350913478111,11227.474814375964,11232.424793988142,3575.223666378394
2357005.0,0.509656652360515,0.2553610503282276,13972.323590399586,13977.273570011765,3551.8364072177255
2280762.0,0.7917098445595855,0.1672278736752561,5681.65942179419,5686.609401406369,3547.2660990502745
2196256.0,0.7917098445595855,0.1672278736752561,5679.010954270459,5683.960933882638,3545.6121788312316
2839886.0,0.509656652360515,0.2553610503282276,13945.92224779949,13950.872227411668,3545.122661906774
2364901.0,0.7917098445595855,0.1672278736752561,5668.926166266951,5673.8761458791305,3539.3144105428505
2307570.0,0.7917098445595855,0.1672278736752561,5651.772427103767,5656.722406715946,3528.6022097021896
2549755.0,0.7917098445595855,0.1672278736752561,5644.260991853924,5649.210971466103,3523.911453813198
2150795.0,0.7917098445595855,0.1672278736752561,5642.881003268519,5647.830982880698,3523.049675821586
2642677.0,0.7917098445595855,0.1672278736752561,5642.250474323309,5647.200453935488,3522.6559218631824
2476234.0,0.7917098445595855,0.1672278736752561,5641.086020269901,5646.03599988208,3521.9287413009056
2449867.0,0.7917098445595855,0.1672278736752561,5639.25404679487,5644.204026407049,3520.7847068946103
2970838.0,0.7917098445595855,0.1672278736752561,5638.91536468322,5643.865344295399,3520.5732060220234
2603619.0,0.7917098445595855,0.1672278736752561,5637.272439379107,5642.222418991285,3519.5472287900957
2370965.0,0.7917098445595855,0.1672278736752561,5636.5482685684965,5641.498248180676,3519.0949971750283
2106160.0,0.7917098445595855,0.1672278736752561,5636.488534112084,5641.438513724263,3519.0576940839587
2556340.0,0.7917098445595855,0.1672278736752561,5634.963536187083,5639.913515799261,3518.1053603741593
2499775.0,0.7917098445595855,0.1672278736752561,5633.627271121562,5638.5772507337415,3517.270886932419
2314383.0,0.7917098445595855,0.1672278736752561,5632.054240386976,5637.004219999155,3516.288557599023
2068462.0,0.7917098445595855,0.1672278736752561,5631.855032102944,5636.805011715123,3516.1641556171944
2875607.0,0.7917098445595855,0.1672278736752561,5631.022750024118,5635.972729636297,3515.6444104642774
2076328.0,0.7917098445595855,0.1672278736752561,5628.579341607832,5633.52932122001,3514.1185459607996
2188634.0,0.7917098445595855,0.182350913478111,5684.612767560978,5689.562747173157,3463.066926349081
2258269.0,0.7419354838709677,0.2553610503282276,7072.372657297026,7077.322636909205,3439.9716875345957
2507883.0,0.7419354838709677,0.2553610503282276,7070.487781832926,7075.437761445104,3439.054555323352
2144670.0,0.7917098445595855,0.3025861264120997,7033.407387331284,7038.357366943462,3438.7085773808035
2752314.0,0.7917098445595855,0.3025861264120997,7031.714887683871,7036.66486729605,3437.8807356602974
2052926.0,0.7917098445595855,0.3025861264120997,7029.8672185837495,7034.817198195928,3436.97699688014
2585844.0,0.7917098445595855,0.3025861264120997,7027.949339602662,7032.899319214841,3436.038916781953
2801991.0,0.7917098445595855,0.3025861264120997,7026.734651892301,7031.68463150448,3435.4447842126733
2724544.0,0.5008665511265165,0.2553610503282276,13992.848735122232,13997.79871473441,3434.057304318018
2330403.0,0.7917098445595855,0.182350913478111,5636.836132559151,5641.78611217133,3433.953807113698
2241573.0,0.7419354838709677,0.2553610503282276,7057.758123615469,7062.708103227648,3432.8606290870002
2201677.0,0.7419354838709677,0.2553610503282276,7054.203739376268,7059.153718988446,3431.1311565892174
2558210.0,0.7419354838709677,0.2553610503282276,7037.586602986199,7042.536582598378,3423.0456828631172
2953182.0,0.7419354838709677,0.2553610503282276,7030.928856419093,7035.878836031272,3419.8061935985565
2380046.0,0.509656652360515,0.2059957173447537,11199.457641404902,11204.40762101708,3399.818104457374
2867535.0,0.4967490247074122,0.2553610503282276,13961.272601870996,13966.222581483176,3368.8192811283784
2657541.0,0.7917098445595855,0.2059957173447537,5652.4943683762285,5657.444347988408,3309.7261309591813
2608947.0,0.7917098445595855,0.2059957173447537,5632.102496102965,5637.052475715144,3297.7823232883707
2211330.0,0.2847100175746924,0.1672278736752561,27852.99686649975,27857.94684611193,3271.4020113353918
2322586.0,0.6176203451407811,0.1672278736752561,7060.048084294898,7064.998063907077,3178.9647307857445
2577156.0,0.7419354838709677,0.182350913478111,5682.130476712287,5687.080456324466,3178.729908423225
2816802.0,0.6176203451407811,0.1672278736752561,7055.104838979741,7060.05481859192,3176.738330311189
2007090.0,0.7419354838709677,0.182350913478111,5677.155786969278,5682.105766581457,3175.9461488005445
2511755.0,0.7419354838709677,0.182350913478111,5668.121905662856,5673.071885275035,3170.890928210711
2432126.0,0.6176203451407811,0.1672278736752561,7035.156648328138,7040.106627940316,3167.753815422349
2578646.0,0.7419354838709677,0.182350913478111,5659.466330165773,5664.416309777952,3166.0474017146726
2945556.0,0.7419354838709677,0.182350913478111,5652.166166404429,5657.116146016607,3161.9623427124834
2946962.0,0.7419354838709677,0.182350913478111,5651.684786442959,5656.634766055138,3161.692969913548
2096641.0,0.6176203451407811,0.1672278736752561,7020.781005714625,7025.730985326804,3161.2791342167443
2828696.0,0.6176203451407811,0.1672278736752561,7017.620503533418,7022.570483145597,3159.8556678282775
2418500.0,0.6176203451407811,0.1672278736752561,7017.188523558585,7022.138503170764,3159.6611072997894
2359015.0,0.7419354838709677,0.182350913478111,5636.720587402904,5641.670567015083,3153.3192350224463
2054371.0,0.7419354838709677,0.182350913478111,5630.549456844273,5635.499436456452,3149.8659655799565
2411323.0,0.7419354838709677,0.182350913478111,5626.432965114803,5631.382944726981,3147.562440323996
2870457.0,0.7419354838709677,0.182350913478111,5624.793981122689,5629.743960734868,3146.645290170887
2331035.0,0.7419354838709677,0.3025861264120997,7039.2955119433855,7044.2454915555645,3091.212164978752
2062928.0,0.7419354838709677,0.3025861264120997,7036.267896810981,7041.21787642316,3089.8819842156972
2276354.0,0.7419354838709677,0.3025861264120997,7029.950023466959,7034.900003079138,3087.1062306214944
2454330.0,0.7419354838709677,0.3025861264120997,7022.4688082252505,7027.41878783743,3083.8193635120383
2395313.0,0.7917098445595855,0.1672278736752561,4829.287298766293,4834.237278378472,3014.975075734953
2652529.0,0.7917098445595855,0.1672278736752561,4828.811910583013,4833.761890195192,3014.6782043853236
2427068.0,0.7917098445595855,0.1672278736752561,4805.707183037685,4810.657162649864,3000.249718591072
2912805.0,0.7917098445595855,0.1672278736752561,4803.999898676021,4808.9498782882,2999.1835502880394
2944763.0,0.7917098445595855,0.1672278736752561,4802.538944497134,4807.488924109313,2998.271210743037
2087816.0,0.7917098445595855,0.1672278736752561,4802.473359217308,4807.423338829487,2998.2302539182297
2454786.0,0.7917098445595855,0.1672278736752561,4800.962830695124,4805.912810307302,2997.2869560896193
2095339.0,0.7917098445595855,0.1672278736752561,4792.03850276676,4796.988482378939,2991.7138741960966
2442414.0,0.601078167115903,0.182350913478111,7034.904800321347,7039.854779933526,2944.803733337898
2698385.0,0.601078167115903,0.182350913478111,7016.365387883385,7021.315367495564,2937.0407760836924
2707043.0,0.6176203451407811,0.2059957173447537,7042.634370384616,7047.584349996794,2897.9020768120254
2495221.0,0.509656652360515,0.3025861264120997,13955.9263218067,13960.876301418875,2888.3632083971806
2998313.0,0.509656652360515,0.1672278736752561,8425.162160486261,8430.11214009844,2884.1902142752874
2235268.0,0.509656652360515,0.1672278736752561,8398.709739433958,8403.659719046136,2875.1321440410793
2911057.0,0.7419354838709677,0.4054895302773061,8449.959152384088,8454.909131996266,2840.9473999435286
2193698.0,0.7419354838709677,0.4054895302773061,8427.544716931165,8432.494696543343,2833.4061538333067
2433854.0,0.7419354838709677,0.4054895302773061,8424.200988711673,8429.150968323853,2832.2811700039415
2467198.0,0.7917098445595855,0.3025861264120997,5680.4173192564895,5685.3672988686685,2776.9290446674395
2314158.0,0.5008665511265165,0.3025861264120997,13999.041978439214,14003.991958051392,2774.238193923209
2607063.0,0.5008665511265165,0.3025861264120997,13978.680919372153,13983.630898984333,2770.2009944837564
2893416.0,0.7419354838709677,0.2553610503282276,5686.739959958984,5691.6899395711625,2765.7582427290386
2312717.0,0.7419354838709677,0.2553610503282276,5685.926493997481,5690.876473609659,2765.362430989614
2974550.0,0.4967490247074122,0.1672278736752561,8393.558918852552,8398.508898464732,2765.027421631232
2770997.0,0.7419354838709677,0.2553610503282276,5681.741289477115,5686.691269089293,2763.326017470856
2515601.0,0.7419354838709677,0.2553610503282276,5676.516617772722,5681.466597384901,2760.7838257958438
2478471.0,0.5008665511265165,0.2553610503282276,11226.721360757503,11231.671340369683,2754.957818002749
2306612.0,0.7419354838709677,0.2553610503282276,5648.362419179952,5653.312398792131,2747.0847125637165
2168186.0,0.7419354838709677,0.2553610503282276,5643.3477377615545,5648.297717373734,2744.6446967931633
2198038.0,0.7419354838709677,0.2553610503282276,5640.416466134952,5645.366445747131,2743.2184149618893
2482722.0,0.7419354838709677,0.2553610503282276,5633.537885879599,5638.487865491778,2739.8714736705624
2849278.0,0.7917098445595855,0.4054895302773061,7048.200075418779,7053.150055030958,2720.150883344801
2204980.0,0.4967490247074122,0.3025861264120997,13993.754857321226,13998.704836933406,2715.5702059749283
2171182.0,0.7419354838709677,0.182350913478111,4828.964277168892,4833.914256781071,2701.3112671780277
2615382.0,0.7419354838709677,0.182350913478111,4823.019025543611,4827.969005155789,2697.9843961014176
2293394.0,0.7419354838709677,0.182350913478111,4803.470591748899,4808.420571361078,2687.0453941745504
2433265.0,0.7917098445595855,0.1672278736752561,4300.445289247879,4305.395268860058,2684.7227753444654
2545989.0,0.7917098445595855,0.1672278736752561,4297.789085364804,4302.739064976982,2683.0640239084914
2689722.0,0.7917098445595855,0.1672278736752561,4294.824020395768,4299.774000007947,2681.2123942928274
2127776.0,0.7917098445595855,0.1672278736752561,4294.522895669151,4299.47287528133,2681.024347330068
2437367.0,0.7917098445595855,0.1672278736752561,4293.279046246755,4298.229025858934,2680.2475857912864
2857263.0,0.7917098445595855,0.1672278736752561,4287.537426261759,4292.487405873938,2676.6620476269877
2029383.0,0.7917098445595855,0.1672278736752561,4283.270003636189,4288.219983248368,2673.997119135176
2682400.0,0.7917098445595855,0.1672278736752561,4282.168051795183,4287.118031407362,2673.308970077684
2348681.0,0.7917098445595855,0.1672278736752561,4281.738495574121,4286.688475186299,2673.0407199621504
2539356.0,0.7917098445595855,0.1672278736752561,4281.045464416509,4285.995444028688,2672.6079344989603
2538132.0,0.7917098445595855,0.1672278736752561,4278.104146743346,4283.054126355524,2670.7711346414267
2291994.0,0.7917098445595855,0.1672278736752561,4277.85225235781,4282.8022319699885,2670.6138311390923
2973981.0,0.7917098445595855,0.1672278736752561,4275.53353305489,4280.483512667068,2669.165832738877
2097661.0,0.7917098445595855,0.1672278736752561,4274.706219579419,4279.656199191598,2668.6491903891756
2619215.0,0.7917098445595855,0.1672278736752561,4271.985971950229,4276.935951562407,2666.9504447884065
2514014.0,0.7917098445595855,0.1672278736752561,4270.81346622604,4275.763445838218,2666.2182361028913
2702637.0,0.7917098445595855,0.1672278736752561,4265.133122231169,4270.083101843348,2662.6709636896735
2003258.0,0.7917098445595855,0.1672278736752561,4256.24392793407,4261.193907546248,2657.119822115447
2809678.0,0.7917098445595855,0.1672278736752561,4256.063813653992,4261.01379326617,2657.00734399484
2634298.0,0.7917098445595855,0.1672278736752561,4251.408134573474,4256.358114185652,2654.099956346833
2129713.0,0.7917098445595855,0.1672278736752561,4250.275043079468,4255.225022691647,2653.3923611374635
2049793.0,0.7917098445595855,0.1672278736752561,4249.616801550902,4254.566781163081,2652.981301170387
2497992.0,0.7917098445595855,0.1672278736752561,4248.250371457474,4253.200351069653,2652.1279902125675
2989229.0,0.7917098445595855,0.1672278736752561,4247.855920176894,4252.805899789073,2651.8816624994524
2784122.0,0.7917098445595855,0.1672278736752561,4246.633617203003,4251.583596815182,2651.1183563293
2076032.0,0.7917098445595855,0.1672278736752561,4245.712661862132,4250.662641474311,2650.5432363229365
2568786.0,0.7917098445595855,0.1672278736752561,4245.644652828535,4250.594632440714,2650.5007659075973
2752368.0,0.7917098445595855,0.1672278736752561,4245.041492464464,4249.991472076643,2650.1241031346826
2247567.0,0.7917098445595855,0.1672278736752561,4244.84316640049,4249.793146012669,2650.0002520833746
2609371.0,0.7917098445595855,0.1672278736752561,4243.69229952984,4248.642279142019,2649.2815564717657
2236269.0,0.7917098445595855,0.1672278736752561,4243.427505965982,4248.37748557816,2649.1161976651306
2711885.0,0.7917098445595855,0.1672278736752561,4241.5709029750205,4246.5208825872,2647.956782570185
2269798.0,0.7917098445595855,0.1672278736752561,4241.524411699148,4246.474391311326,2647.9277496065993
2104291.0,0.7917098445595855,0.1672278736752561,4240.552999794921,4245.5029794071,2647.321120386107
2792373.0,0.7917098445595855,0.1672278736752561,4240.0640244288825,4245.0140040410615,2647.0157640858097
2048119.0,0.7917098445595855,0.1672278736752561,4237.78163628872,4242.731615900899,2645.5904538417176
2186858.0,0.7917098445595855,0.1672278736752561,4237.021105624571,4241.97108523675,2645.1155161536517
2751304.0,0.7917098445595855,0.182350913478111,4280.675969098656,4285.625948710836,2607.565499532133
2445425.0,0.7917098445595855,0.2553610503282276,4849.446948701956,4854.396928314134,2599.730991632363
2889683.0,0.7917098445595855,0.182350913478111,4248.577334366875,4253.527313979054,2588.0059097828002
2075848.0,0.7917098445595855,0.182350913478111,4245.912196592961,4250.86217620514,2586.381884277703
2841517.0,0.7917098445595855,0.182350913478111,4244.299751628191,4249.24973124037,2585.3993265375434
2262954.0,0.7917098445595855,0.182350913478111,4238.168333654534,4243.118313266713,2581.6630922351014
2343405.0,0.6176203451407811,0.1672278736752561,5660.84856112945,5665.798540741629,2548.7757994738736
2547922.0,0.6176203451407811,0.1672278736752561,5649.784057953751,5654.734037565929,2543.7924305430324
2263524.0,0.6176203451407811,0.1672278736752561,5629.366329942281,5634.316309554459,2534.5964395622354
2219598.0,0.6176203451407811,0.1672278736752561,5624.325477474239,5629.275457086418,2532.3260775608614
2233976.0,0.6176203451407811,0.1672278736752561,5617.230355264918,5622.180334877097,2529.130487933655
2886303.0,0.6176203451407811,0.1672278736752561,5609.357178611988,5614.307158224166,2525.5844684426575
2495966.0,0.7419354838709677,0.3025861264120997,5686.619525155092,5691.569504767271,2496.9148393332753
2083826.0,0.7419354838709677,0.3025861264120997,5685.341417901429,5690.291397513608,2496.353303732614
2021097.0,0.509656652360515,0.2553610503282276,9815.883419567874,9820.833399180052,2494.8719516648916
2901357.0,0.7419354838709677,0.3025861264120997,5669.79704705565,5674.747026667829,2489.523894389419
2417474.0,0.7917098445595855,0.2059957173447537,4250.963420945161,4255.913400557339,2488.829655320018
2145945.0,0.7419354838709677,0.3025861264120997,5664.245438219898,5669.195417832077,2487.084798614568
2713888.0,0.7419354838709677,0.3025861264120997,5658.403706569979,5663.353686182157,2484.5182375677296
2055022.0,0.7419354838709677,0.3025861264120997,5654.931890858259,5659.881870470438,2482.9928975655703
2239537.0,0.7419354838709677,0.3025861264120997,5651.622980958595,5656.572960570773,2481.539130127263
2369390.0,0.7917098445595855,0.1672278736752561,3974.8525390148975,3979.8025186270775,2481.3959729733233
2930932.0,0.7419354838709677,0.3025861264120997,5650.11818919327,5655.068168805449,2480.878000832058
2740783.0,0.7419354838709677,0.3025861264120997,5649.343127726017,5654.293107338195,2480.5374780744296
2103684.0,0.7419354838709677,0.3025861264120997,5644.165114030314,5649.115093642493,2478.262521084309
2078488.0,0.7419354838709677,0.3025861264120997,5643.558870598817,5648.508850210996,2477.9961684222167
2830109.0,0.7419354838709677,0.3025861264120997,5640.878037199811,5645.828016811989,2476.81834599091
2165645.0,0.7419354838709677,0.3025861264120997,5636.664474231758,5641.614453843936,2474.9671198082833
2129020.0,0.7917098445595855,0.1672278736752561,3963.0192305978658,3967.969210210045,2474.0062852109736
2963250.0,0.7419354838709677,0.3025861264120997,5634.437535233789,5639.387514845968,2473.9887155904253
2165446.0,0.4967490247074122,0.2059957173447537,8450.515397453542,8455.465377065722,2455.9956261276357
2541696.0,0.601078167115903,0.1672278736752561,5618.097442346792,5623.04742195897,2436.5854493750235
2320347.0,0.601078167115903,0.1672278736752561,5609.475780678757,5614.425760290936,2432.8449389303996
2917975.0,0.509656652360515,0.1672278736752561,7049.943937373473,7054.893916985652,2413.2759177090634
2222185.0,0.509656652360515,0.1672278736752561,7031.218709009415,7036.168688621594,2406.8638606297563
2185533.0,0.509656652360515,0.1672278736752561,7019.938986613155,7024.888966225334,2403.0013590656963
